food_code,category
54338000,"Crackers, excludes saltines"
54338010,"Crackers, excludes saltines"
54338020,"Crackers, excludes saltines"
54338100,"Crackers, excludes saltines"
54340100,"Crackers, excludes saltines"
54340110,"Crackers, excludes saltines"
54350000,Baby food: snacks and sweets
54350100,Baby food: snacks and sweets
54350200,Baby food: snacks and sweets
54360000,Baby food: snacks and sweets
54360100,Baby food: snacks and sweets
54401011,"Tortilla, corn, other chips"
54401021,"Tortilla, corn, other chips"
54401026,"Tortilla, corn, other chips"
54401031,"Tortilla, corn, other chips"
54401035,"Tortilla, corn, other chips"
54401055,"Tortilla, corn, other chips"
54401065,"Tortilla, corn, other chips"
54401075,"Tortilla, corn, other chips"
54401081,"Tortilla, corn, other chips"
54401085,"Tortilla, corn, other chips"
54401090,"Tortilla, corn, other chips"
54401110,"Tortilla, corn, other chips"
54401111,"Tortilla, corn, other chips"
54401112,"Tortilla, corn, other chips"
54401121,"Tortilla, corn, other chips"
54401122,"Tortilla, corn, other chips"
54401170,"Tortilla, corn, other chips"
54402080,"Tortilla, corn, other chips"
54402200,Pretzels/snack mix
54402610,Potato chips
54402700,"Crackers, excludes saltines"
54403001,Popcorn
54403005,Popcorn
54403006,Popcorn
54403010,Popcorn
54403040,Popcorn
54403045,Popcorn
54403046,Popcorn
54403051,Popcorn
54403052,Popcorn
54403053,Popcorn
54403054,Popcorn
54403056,Popcorn
54403057,Popcorn
54403058,Popcorn
54403059,Popcorn
54403080,Popcorn
54403081,Popcorn
54403082,Popcorn
54403083,Popcorn
54403085,Popcorn
54403087,Popcorn
54403088,Popcorn
54403089,Popcorn
54403110,Popcorn
54403120,Popcorn
54403160,Popcorn
54404000,"Tortilla, corn, other chips"
54404010,"Tortilla, corn, other chips"
54404020,"Tortilla, corn, other chips"
54406010,"Tortilla, corn, other chips"
54406200,"Tortilla, corn, other chips"
54408000,Pretzels/snack mix
54408015,Pretzels/snack mix
54408016,Pretzels/snack mix
54408017,Pretzels/snack mix
54408030,Pretzels/snack mix
54408035,Pretzels/snack mix
54408070,Pretzels/snack mix
54408081,Pretzels/snack mix
54408082,Pretzels/snack mix
54408105,Pretzels/snack mix
54408110,Pretzels/snack mix
54408115,Pretzels/snack mix
54408190,Pretzels/snack mix
54408200,Pretzels/snack mix
54408210,Pretzels/snack mix
54408250,Pretzels/snack mix
54408260,Pretzels/snack mix
54408290,Pretzels/snack mix
54408300,Pretzels/snack mix
54408310,Pretzels/snack mix
54408400,Pretzels/snack mix
54408405,Pretzels/snack mix
54408410,Pretzels/snack mix
54408411,Pretzels/snack mix
54408415,Pretzels/snack mix
54408416,Pretzels/snack mix
54408420,Pretzels/snack mix
54408422,Pretzels/snack mix
54408430,Pretzels/snack mix
54408432,Pretzels/snack mix
54408450,Pretzels/snack mix
54408455,Pretzels/snack mix
54408456,Pretzels/snack mix
54408460,Pretzels/snack mix
54408462,Pretzels/snack mix
54408465,Pretzels/snack mix
54408466,Pretzels/snack mix
54408470,Pretzels/snack mix
54408475,Pretzels/snack mix
54408480,Pretzels/snack mix
54408485,Pretzels/snack mix
54408486,Pretzels/snack mix
54408487,Pretzels/snack mix
54420210,"Tortilla, corn, other chips"
54420220,Pretzels/snack mix
54440010,"Crackers, excludes saltines"
54440020,"Tortilla, corn, other chips"
55100005,"Pancakes, waffles, French toast"
55100010,"Pancakes, waffles, French toast"
55100020,"Pancakes, waffles, French toast"
55100025,"Pancakes, waffles, French toast"
55100030,"Pancakes, waffles, French toast"
55100050,"Pancakes, waffles, French toast"
55100055,"Pancakes, waffles, French toast"
55100060,"Pancakes, waffles, French toast"
55100065,"Pancakes, waffles, French toast"
55100080,"Pancakes, waffles, French toast"
55101000,"Pancakes, waffles, French toast"
55101015,"Pancakes, waffles, French toast"
55103000,"Pancakes, waffles, French toast"
55103020,"Pancakes, waffles, French toast"
55103100,"Pancakes, waffles, French toast"
55105200,"Pancakes, waffles, French toast"
55105205,"Pancakes, waffles, French toast"
55106000,"Pancakes, waffles, French toast"
55200010,"Pancakes, waffles, French toast"
55200020,"Pancakes, waffles, French toast"
55200030,"Pancakes, waffles, French toast"
55200040,"Pancakes, waffles, French toast"
55200050,"Pancakes, waffles, French toast"
55200060,"Pancakes, waffles, French toast"
55200070,"Pancakes, waffles, French toast"
55200080,"Pancakes, waffles, French toast"
55200100,"Pancakes, waffles, French toast"
55200110,"Pancakes, waffles, French toast"
55200120,"Pancakes, waffles, French toast"
55200130,"Pancakes, waffles, French toast"
55200200,"Pancakes, waffles, French toast"
55201000,"Pancakes, waffles, French toast"
55203000,"Pancakes, waffles, French toast"
55203600,"Pancakes, waffles, French toast"
55203700,"Pancakes, waffles, French toast"
55205000,"Pancakes, waffles, French toast"
55208000,"Pancakes, waffles, French toast"
55300010,"Pancakes, waffles, French toast"
55300020,"Pancakes, waffles, French toast"
55300050,"Pancakes, waffles, French toast"
55300060,"Pancakes, waffles, French toast"
55301000,"Pancakes, waffles, French toast"
55301015,"Pancakes, waffles, French toast"
55301025,"Pancakes, waffles, French toast"
55301031,"Pancakes, waffles, French toast"
55301040,"Pancakes, waffles, French toast"
55301048,"Pancakes, waffles, French toast"
55400010,"Pancakes, waffles, French toast"
55401000,"Pancakes, waffles, French toast"
55501000,"Pancakes, waffles, French toast"
55610300,"Biscuits, muffins, quick breads"
55701000,Rice mixed dishes
55702000,Rice mixed dishes
55702100,"Pancakes, waffles, French toast"
55703000,Rice mixed dishes
55801000,"Doughnuts, sweet rolls, pastries"
55801010,"Doughnuts, sweet rolls, pastries"
56104000,"Pasta, noodles, cooked grains"
56112000,"Pasta, noodles, cooked grains"
56113000,"Pasta, noodles, cooked grains"
56116000,"Crackers, excludes saltines"
56116990,"Pasta, noodles, cooked grains"
56117090,"Pasta, noodles, cooked grains"
56130000,"Pasta, noodles, cooked grains"
56132990,"Pasta, noodles, cooked grains"
56140100,"Pasta, noodles, cooked grains"
56200300,Grits and other cooked cereals
56200410,"Pasta, noodles, cooked grains"
56200510,"Pasta, noodles, cooked grains"
56200990,Grits and other cooked cereals
56201050,Grits and other cooked cereals
56201051,Grits and other cooked cereals
56201052,Grits and other cooked cereals
56201090,Grits and other cooked cereals
56201091,Grits and other cooked cereals
56201092,Grits and other cooked cereals
56201210,Grits and other cooked cereals
56201220,Grits and other cooked cereals
56201230,Grits and other cooked cereals
56201515,Grits and other cooked cereals
56201516,Grits and other cooked cereals
56201517,Grits and other cooked cereals
56201600,Grits and other cooked cereals
56202000,"Pasta, noodles, cooked grains"
56202900,Oatmeal
56202905,Oatmeal
56202960,Oatmeal
56203056,Oatmeal
56203057,Oatmeal
56203066,Oatmeal
56203067,Oatmeal
56203076,Oatmeal
56203077,Oatmeal
56203086,Oatmeal
56203087,Oatmeal
56203096,Oatmeal
56203097,Oatmeal
56203106,Oatmeal
56203107,Oatmeal
56203130,Oatmeal
56203135,Oatmeal
56203155,Oatmeal
56203160,Oatmeal
56203555,Oatmeal
56203610,Oatmeal
56204000,"Pasta, noodles, cooked grains"
56204005,"Pasta, noodles, cooked grains"
56204010,"Pasta, noodles, cooked grains"
56205000,Rice
56205001,Rice
56205002,Rice
56205004,Rice
56205006,Rice
56205007,Rice
56205008,Rice
56205011,Rice
56205012,Rice
56205014,Rice
56205016,Rice
56205017,Rice
56205018,Rice
56205050,Grits and other cooked cereals
56205060,Rice
56205070,Rice
56205101,Rice
56205130,Rice
56205150,Rice
56205170,Rice
56205190,Rice
56205205,Rice
56205210,Rice
56205215,Rice
56205300,Rice
56205310,Rice
56205320,Rice
56205330,Rice
56205340,Rice
56205350,Rice
56205410,Rice
56206990,Grits and other cooked cereals
56207016,Grits and other cooked cereals
56207017,Grits and other cooked cereals
56207030,Grits and other cooked cereals
56207060,Grits and other cooked cereals
56207110,"Pasta, noodles, cooked grains"
56207120,"Pasta, noodles, cooked grains"
56207130,"Pasta, noodles, cooked grains"
56207160,"Pasta, noodles, cooked grains"
56207200,Grits and other cooked cereals
56207370,Grits and other cooked cereals
56208500,Grits and other cooked cereals
57100100,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
57103100,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
57119000,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
57123000,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
57124200,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
57125000,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
57126000,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
57132000,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
57134000,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
57137000,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
57151000,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
57207000,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
57214000,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
57216000,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
57221700,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
57223000,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
57227000,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
57237100,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
57240100,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
57241000,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
57301600,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
57304100,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
57305150,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
57308400,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
57329000,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
57336000,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
57344000,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
57344010,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
57347000,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
57348000,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
57401100,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
57411000,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
57412000,Not included in a food category
57416000,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
57417000,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
57418000,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
57420100,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
57420110,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
57420120,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
57420130,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
57420140,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
57420150,"Ready-to-eat cereal, higher sugar (>21.2g/100g)"
57420160,"Ready-to-eat cereal, lower sugar (=<21.2g/100g)"
57601100,Not included in a food category
57602100,Not included in a food category
57602500,Not included in a food category
57801000,Baby food: cereals
57804000,Baby food: cereals
57805000,Baby food: cereals
57805090,Baby food: cereals
57806000,Baby food: cereals
57806050,Baby food: cereals
57806100,Baby food: cereals
57820000,Baby food: cereals
57820100,Baby food: cereals
57820200,Baby food: cereals
57820300,Baby food: cereals
57822000,Baby food: cereals
57823000,Baby food: cereals
57824000,Baby food: cereals
58100360,Other Mexican mixed dishes
58101830,Other Mexican mixed dishes
58101835,Other Mexican mixed dishes
58101930,Burritos and tacos
58101935,Burritos and tacos
58101940,Burritos and tacos
58101945,Burritos and tacos
58101950,Burritos and tacos
58101955,Burritos and tacos
58102000,Burritos and tacos
58102010,Burritos and tacos
58102020,Burritos and tacos
58102030,Burritos and tacos
58102040,Burritos and tacos
58102050,Burritos and tacos
58102060,Burritos and tacos
58102070,Burritos and tacos
58102110,Burritos and tacos
58102120,Burritos and tacos
58102130,Burritos and tacos
58102140,Burritos and tacos
58102150,Burritos and tacos
58102160,Burritos and tacos
58102170,Burritos and tacos
58102210,Burritos and tacos
58102220,Burritos and tacos
58102230,Burritos and tacos
58102240,Burritos and tacos
58102250,Burritos and tacos
58102300,Burritos and tacos
58102310,Burritos and tacos
58102320,Burritos and tacos
58102330,Burritos and tacos
58102340,Burritos and tacos
58102410,Burritos and tacos
58102420,Burritos and tacos
58102430,Burritos and tacos
58102440,Burritos and tacos
58102510,Burritos and tacos
58102520,Burritos and tacos
58102530,Burritos and tacos
58102540,Burritos and tacos
58102605,Burritos and tacos
58102610,Burritos and tacos
58102620,Burritos and tacos
58102630,Burritos and tacos
58102640,Burritos and tacos
58102650,Burritos and tacos
58102660,Burritos and tacos
58102680,Burritos and tacos
58102700,Other Mexican mixed dishes
58102710,Other Mexican mixed dishes
58102720,Other Mexican mixed dishes
58102730,Other Mexican mixed dishes
58102740,Other Mexican mixed dishes
58102750,Other Mexican mixed dishes
58102760,Other Mexican mixed dishes
58102770,Other Mexican mixed dishes
58102780,Other Mexican mixed dishes
58102790,Other Mexican mixed dishes
58102800,Other Mexican mixed dishes
58102810,Other Mexican mixed dishes
58102820,Other Mexican mixed dishes
58102830,Other Mexican mixed dishes
58102840,Other Mexican mixed dishes
58103100,Other Mexican mixed dishes
58103120,Other Mexican mixed dishes
58103125,Other Mexican mixed dishes
58103130,Other Mexican mixed dishes
58103250,Other Mexican mixed dishes
58103310,Other Mexican mixed dishes
58104105,Nachos
58104120,Nachos
58104130,Nachos
58104135,Nachos
58104150,Nachos
58104165,Nachos
58104170,Nachos
58104255,Other Mexican mixed dishes
58104260,Other Mexican mixed dishes
58104290,Other Mexican mixed dishes
58104295,Other Mexican mixed dishes
58104500,Other Mexican mixed dishes
58104520,Other Mexican mixed dishes
58104530,Other Mexican mixed dishes
58104700,Other Mexican mixed dishes
58104710,Other Mexican mixed dishes
58104730,Other Mexican mixed dishes
58104740,Other Mexican mixed dishes
58104750,Other Mexican mixed dishes
58104760,Other Mexican mixed dishes
58104770,Other Mexican mixed dishes
58104780,Egg/breakfast sandwiches
58104790,Egg/breakfast sandwiches
58104800,Other Mexican mixed dishes
58104825,Other Mexican mixed dishes
58104835,Other Mexican mixed dishes
58104900,Egg/breakfast sandwiches
58104990,Other Mexican mixed dishes
58105000,Other Mexican mixed dishes
58105050,Other Mexican mixed dishes
58105060,Other Mexican mixed dishes
58105075,Other Mexican mixed dishes
58105100,Other Mexican mixed dishes
58105105,Other Mexican mixed dishes
58105110,Other Mexican mixed dishes
58105120,Other Mexican mixed dishes
58106200,Pizza
58106205,Pizza
58106210,Pizza
58106220,Pizza
58106225,Pizza
58106230,Pizza
58106233,Pizza
58106234,Pizza
58106235,Pizza
58106236,Pizza
58106250,Pizza
58106260,Pizza
58106300,Pizza
58106305,Pizza
58106320,Pizza
58106325,Pizza
58106330,Pizza
58106345,Pizza
58106347,Pizza
58106350,Pizza
58106358,Pizza
58106359,Pizza
58106360,Pizza
58106512,Pizza
58106514,Pizza
58106516,Pizza
58106540,Pizza
58106550,Pizza
58106555,Pizza
58106560,Pizza
58106565,Pizza
58106570,Pizza
58106578,Pizza
58106580,Pizza
58106602,Pizza
58106604,Pizza
58106606,Pizza
58106610,Pizza
58106620,Pizza
58106625,Pizza
58106630,Pizza
58106633,Pizza
58106634,Pizza
58106635,Pizza
58106636,Pizza
58106650,Pizza
58106655,Pizza
58106660,Pizza
58106700,Pizza
58106702,Pizza
58106705,Pizza
58106720,Pizza
58106725,Pizza
58106730,Pizza
58106736,Pizza
58106737,Pizza
58106738,Pizza
58106750,Pizza
58106755,Pizza
58106760,Pizza
58106820,Pizza
58106830,Pizza
58107050,Pizza
58107100,Pizza
58107205,Pizza
58107207,Pizza
58107212,Pizza
58107214,Pizza
58107222,Pizza
58107224,Pizza
58107232,Pizza
58107234,Pizza
58108000,Pizza
58108010,Pizza
58108050,Pizza
58109015,Pizza
58109020,Pizza
58109030,Pizza
58109040,Pizza
58109050,Pizza
58109060,Pizza
58109100,Pizza
58109110,Pizza
58109120,Pizza
58109130,Pizza
58109140,Pizza
58109150,Pizza
58109210,Egg/breakfast sandwiches
58110110,"Egg rolls, dumplings, sushi"
58110120,"Egg rolls, dumplings, sushi"
58110130,"Egg rolls, dumplings, sushi"
58110170,"Egg rolls, dumplings, sushi"
58110200,"Egg rolls, dumplings, sushi"
58111110,"Egg rolls, dumplings, sushi"
58111120,"Egg rolls, dumplings, sushi"
58111200,"Egg rolls, dumplings, sushi"
58112510,"Egg rolls, dumplings, sushi"
58116100,Turnovers and other grain-based items
58116115,Turnovers and other grain-based items
58116117,Turnovers and other grain-based items
58116120,Turnovers and other grain-based items
58116125,Turnovers and other grain-based items
58116130,Turnovers and other grain-based items
58117210,"Biscuits, muffins, quick breads"
58117310,Meat mixed dishes
58117410,Seafood mixed dishes
58117510,Meat mixed dishes
58120110,Turnovers and other grain-based items
58121610,Turnovers and other grain-based items
58122210,"Pasta mixed dishes, excludes macaroni and cheese"
58122220,"Pasta mixed dishes, excludes macaroni and cheese"
58122320,Turnovers and other grain-based items
58123110,"Egg rolls, dumplings, sushi"
58123120,"Egg rolls, dumplings, sushi"
58124210,"Doughnuts, sweet rolls, pastries"
58124220,Turnovers and other grain-based items
58124230,Turnovers and other grain-based items
58124250,Turnovers and other grain-based items
58124500,Turnovers and other grain-based items
58125110,Turnovers and other grain-based items
58125120,Turnovers and other grain-based items
58125180,Turnovers and other grain-based items
58126100,Turnovers and other grain-based items
58126105,Turnovers and other grain-based items
58126125,Turnovers and other grain-based items
58126130,Turnovers and other grain-based items
58126150,Turnovers and other grain-based items
58126160,Turnovers and other grain-based items
58126270,Turnovers and other grain-based items
58126275,Turnovers and other grain-based items
58126290,Turnovers and other grain-based items
58126400,Turnovers and other grain-based items
58128000,Egg/breakfast sandwiches
58128110,Poultry mixed dishes
58128120,Turnovers and other grain-based items
58128210,Turnovers and other grain-based items
58128220,Turnovers and other grain-based items
58128250,Turnovers and other grain-based items
58130011,"Pasta mixed dishes, excludes macaroni and cheese"
58130013,"Pasta mixed dishes, excludes macaroni and cheese"
58130014,"Pasta mixed dishes, excludes macaroni and cheese"
58130015,"Pasta mixed dishes, excludes macaroni and cheese"
58130016,"Pasta mixed dishes, excludes macaroni and cheese"
58130020,"Pasta mixed dishes, excludes macaroni and cheese"
58130140,"Pasta mixed dishes, excludes macaroni and cheese"
58130150,"Pasta mixed dishes, excludes macaroni and cheese"
58130310,"Pasta mixed dishes, excludes macaroni and cheese"
58130320,"Pasta mixed dishes, excludes macaroni and cheese"
58131100,"Pasta mixed dishes, excludes macaroni and cheese"
58131110,"Pasta mixed dishes, excludes macaroni and cheese"
58131120,"Pasta mixed dishes, excludes macaroni and cheese"
58131310,"Pasta mixed dishes, excludes macaroni and cheese"
58131320,"Pasta mixed dishes, excludes macaroni and cheese"
58131323,"Pasta mixed dishes, excludes macaroni and cheese"
58131330,"Pasta mixed dishes, excludes macaroni and cheese"
58131510,"Pasta mixed dishes, excludes macaroni and cheese"
58131520,"Pasta mixed dishes, excludes macaroni and cheese"
58131523,"Pasta mixed dishes, excludes macaroni and cheese"
58131530,"Pasta mixed dishes, excludes macaroni and cheese"
58131535,"Pasta mixed dishes, excludes macaroni and cheese"
58131590,"Pasta mixed dishes, excludes macaroni and cheese"
58131600,"Pasta mixed dishes, excludes macaroni and cheese"
58131610,"Pasta mixed dishes, excludes macaroni and cheese"
58133110,"Pasta mixed dishes, excludes macaroni and cheese"
58133120,"Pasta mixed dishes, excludes macaroni and cheese"
58133130,"Pasta mixed dishes, excludes macaroni and cheese"
58133140,"Pasta mixed dishes, excludes macaroni and cheese"
58134110,"Pasta mixed dishes, excludes macaroni and cheese"
58134120,"Pasta mixed dishes, excludes macaroni and cheese"
58134130,"Pasta mixed dishes, excludes macaroni and cheese"
58134160,"Pasta mixed dishes, excludes macaroni and cheese"
58134210,"Pasta mixed dishes, excludes macaroni and cheese"
58134310,"Pasta mixed dishes, excludes macaroni and cheese"
58134610,"Pasta mixed dishes, excludes macaroni and cheese"
58134613,"Pasta mixed dishes, excludes macaroni and cheese"
58134620,"Pasta mixed dishes, excludes macaroni and cheese"
58134623,"Pasta mixed dishes, excludes macaroni and cheese"
58134640,"Pasta mixed dishes, excludes macaroni and cheese"
58134650,"Pasta mixed dishes, excludes macaroni and cheese"
58134660,"Pasta mixed dishes, excludes macaroni and cheese"
58134680,"Pasta mixed dishes, excludes macaroni and cheese"
58134710,"Pasta mixed dishes, excludes macaroni and cheese"
58134720,"Pasta mixed dishes, excludes macaroni and cheese"
58134810,"Pasta mixed dishes, excludes macaroni and cheese"
58135110,Fried rice and lo/chow mein
58135120,Fried rice and lo/chow mein
58136110,Fried rice and lo/chow mein
58136120,Fried rice and lo/chow mein
58136130,Fried rice and lo/chow mein
58136140,Fried rice and lo/chow mein
58136150,Fried rice and lo/chow mein
58136160,Fried rice and lo/chow mein
58137210,Fried rice and lo/chow mein
58137220,Fried rice and lo/chow mein
58137230,Fried rice and lo/chow mein
58137240,Fried rice and lo/chow mein
58137250,Fried rice and lo/chow mein
58137300,Poultry mixed dishes
58140310,"Pasta mixed dishes, excludes macaroni and cheese"
58145110,Macaroni and cheese
58145111,Macaroni and cheese
58145112,Macaroni and cheese
58145113,Macaroni and cheese
58145117,Macaroni and cheese
58145119,Macaroni and cheese
58145120,Macaroni and cheese
58145135,Macaroni and cheese
58145136,Macaroni and cheese
58145140,Macaroni and cheese
58145160,Macaroni and cheese
58145170,Macaroni and cheese
58145190,Macaroni and cheese
58145300,Macaroni and cheese
58146120,"Pasta mixed dishes, excludes macaroni and cheese"
58146150,"Pasta mixed dishes, excludes macaroni and cheese"
58146160,"Pasta mixed dishes, excludes macaroni and cheese"
58146210,"Pasta mixed dishes, excludes macaroni and cheese"
58146215,"Pasta mixed dishes, excludes macaroni and cheese"
58146221,"Pasta mixed dishes, excludes macaroni and cheese"
58146222,"Pasta mixed dishes, excludes macaroni and cheese"
58146223,"Pasta mixed dishes, excludes macaroni and cheese"
58146301,"Pasta mixed dishes, excludes macaroni and cheese"
58146302,"Pasta mixed dishes, excludes macaroni and cheese"
58146303,"Pasta mixed dishes, excludes macaroni and cheese"
58146315,"Pasta mixed dishes, excludes macaroni and cheese"
58146321,"Pasta mixed dishes, excludes macaroni and cheese"
58146322,"Pasta mixed dishes, excludes macaroni and cheese"
58146323,"Pasta mixed dishes, excludes macaroni and cheese"
58146331,"Pasta mixed dishes, excludes macaroni and cheese"
58146332,"Pasta mixed dishes, excludes macaroni and cheese"
58146333,"Pasta mixed dishes, excludes macaroni and cheese"
58146341,"Pasta mixed dishes, excludes macaroni and cheese"
58146342,"Pasta mixed dishes, excludes macaroni and cheese"
58146343,"Pasta mixed dishes, excludes macaroni and cheese"
58146351,"Pasta mixed dishes, excludes macaroni and cheese"
58146352,"Pasta mixed dishes, excludes macaroni and cheese"
58146353,"Pasta mixed dishes, excludes macaroni and cheese"
58146361,"Pasta mixed dishes, excludes macaroni and cheese"
58146362,"Pasta mixed dishes, excludes macaroni and cheese"
58146363,"Pasta mixed dishes, excludes macaroni and cheese"
58146371,"Pasta mixed dishes, excludes macaroni and cheese"
58146372,"Pasta mixed dishes, excludes macaroni and cheese"
58146373,"Pasta mixed dishes, excludes macaroni and cheese"
58146381,"Pasta mixed dishes, excludes macaroni and cheese"
58146382,"Pasta mixed dishes, excludes macaroni and cheese"
58146383,"Pasta mixed dishes, excludes macaroni and cheese"
58146391,"Pasta mixed dishes, excludes macaroni and cheese"
58146392,"Pasta mixed dishes, excludes macaroni and cheese"
58146393,"Pasta mixed dishes, excludes macaroni and cheese"
58146401,"Pasta mixed dishes, excludes macaroni and cheese"
58146402,"Pasta mixed dishes, excludes macaroni and cheese"
58146403,"Pasta mixed dishes, excludes macaroni and cheese"
58146411,"Pasta mixed dishes, excludes macaroni and cheese"
58146412,"Pasta mixed dishes, excludes macaroni and cheese"
58146413,"Pasta mixed dishes, excludes macaroni and cheese"
58146421,"Pasta mixed dishes, excludes macaroni and cheese"
58146422,"Pasta mixed dishes, excludes macaroni and cheese"
58146423,"Pasta mixed dishes, excludes macaroni and cheese"
58146431,"Pasta mixed dishes, excludes macaroni and cheese"
58146432,"Pasta mixed dishes, excludes macaroni and cheese"
58146433,"Pasta mixed dishes, excludes macaroni and cheese"
58146441,"Pasta mixed dishes, excludes macaroni and cheese"
58146442,"Pasta mixed dishes, excludes macaroni and cheese"
58146443,"Pasta mixed dishes, excludes macaroni and cheese"
58146451,"Pasta mixed dishes, excludes macaroni and cheese"
58146452,"Pasta mixed dishes, excludes macaroni and cheese"
58146453,"Pasta mixed dishes, excludes macaroni and cheese"
58146601,"Pasta mixed dishes, excludes macaroni and cheese"
58146602,"Pasta mixed dishes, excludes macaroni and cheese"
58146603,"Pasta mixed dishes, excludes macaroni and cheese"
58146611,"Pasta mixed dishes, excludes macaroni and cheese"
58146612,"Pasta mixed dishes, excludes macaroni and cheese"
58146613,"Pasta mixed dishes, excludes macaroni and cheese"
58146621,"Pasta mixed dishes, excludes macaroni and cheese"
58146622,"Pasta mixed dishes, excludes macaroni and cheese"
58146623,"Pasta mixed dishes, excludes macaroni and cheese"
58146631,"Pasta mixed dishes, excludes macaroni and cheese"
58146632,"Pasta mixed dishes, excludes macaroni and cheese"
58146633,"Pasta mixed dishes, excludes macaroni and cheese"
58146641,"Pasta mixed dishes, excludes macaroni and cheese"
58146642,"Pasta mixed dishes, excludes macaroni and cheese"
58146643,"Pasta mixed dishes, excludes macaroni and cheese"
58146651,"Pasta mixed dishes, excludes macaroni and cheese"
58146652,"Pasta mixed dishes, excludes macaroni and cheese"
58146653,"Pasta mixed dishes, excludes macaroni and cheese"
58146661,"Pasta mixed dishes, excludes macaroni and cheese"
58146662,"Pasta mixed dishes, excludes macaroni and cheese"
58146663,"Pasta mixed dishes, excludes macaroni and cheese"
58146671,"Pasta mixed dishes, excludes macaroni and cheese"
58146672,"Pasta mixed dishes, excludes macaroni and cheese"
58146673,"Pasta mixed dishes, excludes macaroni and cheese"
58146681,"Pasta mixed dishes, excludes macaroni and cheese"
58146682,"Pasta mixed dishes, excludes macaroni and cheese"
58146683,"Pasta mixed dishes, excludes macaroni and cheese"
58146691,"Pasta mixed dishes, excludes macaroni and cheese"
58146692,"Pasta mixed dishes, excludes macaroni and cheese"
58146693,"Pasta mixed dishes, excludes macaroni and cheese"
58146701,"Pasta mixed dishes, excludes macaroni and cheese"
58146702,"Pasta mixed dishes, excludes macaroni and cheese"
58146703,"Pasta mixed dishes, excludes macaroni and cheese"
58146711,"Pasta mixed dishes, excludes macaroni and cheese"
58146712,"Pasta mixed dishes, excludes macaroni and cheese"
58146713,"Pasta mixed dishes, excludes macaroni and cheese"
58146721,"Pasta mixed dishes, excludes macaroni and cheese"
58146722,"Pasta mixed dishes, excludes macaroni and cheese"
58146723,"Pasta mixed dishes, excludes macaroni and cheese"
58146731,"Pasta mixed dishes, excludes macaroni and cheese"
58146732,"Pasta mixed dishes, excludes macaroni and cheese"
58146733,"Pasta mixed dishes, excludes macaroni and cheese"
58146741,"Pasta mixed dishes, excludes macaroni and cheese"
58146742,"Pasta mixed dishes, excludes macaroni and cheese"
58146743,"Pasta mixed dishes, excludes macaroni and cheese"
58146751,"Pasta mixed dishes, excludes macaroni and cheese"
58146752,"Pasta mixed dishes, excludes macaroni and cheese"
58146753,"Pasta mixed dishes, excludes macaroni and cheese"
58147110,"Pasta mixed dishes, excludes macaroni and cheese"
58147330,Macaroni and cheese
58147340,Macaroni and cheese
58147510,"Pasta mixed dishes, excludes macaroni and cheese"
58147520,Fried rice and lo/chow mein
58148110,"Pasta mixed dishes, excludes macaroni and cheese"
58148111,"Pasta mixed dishes, excludes macaroni and cheese"
58148112,"Pasta mixed dishes, excludes macaroni and cheese"
